variable,cepat_kode,nama,tingkat_pendidikan_id
U,5210369,S-1 PENDIDIKAN REKAYASA ELEKTRO,40
U,5210370,S-1 PENDIDIKAN REKAYASA ELEKTRONIKA,40
U,5210371,S-1 PENDIDIKAN REKAYASA MESIN,40
U,5110811,S-1 PENDIDIKAN SASTRA INDONESIA,40
U,5210247,S-1 PENDIDIKAN SASTRA JAWA,40
U,5110462,S-1 PENDIDIKAN SEJARAH,40
U,5192771,S-1 PENDIDIKAN SENI,40
U,5102550,S-1 PENDIDIKAN SENI PERTUNJUKAN,40
U,5190041,S-1 PENDIDIKAN SENI RUPA,40
U,5110380,S-1 PENDIDIKAN SOSIOLOGI,40
U,5102572,S-1 PENDIDIKAN TARI,40
U,5110554,S-1 PENDIDIKAN TATA RIAS,40
U,5102494,S-1 PENDIDIKAN TEHNIK SIPIL DAN PERENCANAAN,40
U,5100728,S-1 PENDIDIKAN TEKNIK ARSITEKTUR,40
U,5110212,S-1 PENDIDIKAN TEKNIK BANGUNAN,40
U,5110231,S-1 PENDIDIKAN TEKNIK ELEKTRO,40
U,5110232,S-1 PENDIDIKAN TEKNIK ELEKTRONIKA,40
U,5110219,S-1 PENDIDIKAN TEKNIK INFORMATIKA,40
U,5191117,S-1 PENDIDIKAN TEKNIK INFORMATIKA DAN KOMPUTER,40
U,5102495,S-1 PENDIDIKAN TEKNIK MEKATRONIKA,40
U,5110221,S-1 PENDIDIKAN TEKNIK MESIN,40
U,5110224,S-1 PENDIDIKAN TEKNIK OTOMOTIF,40
U,5192810,S-1 PENDIDIKAN TEKNIK SIPIL DAN PERENCANAAN,40
U,5111050,S-1 PENDIDIKAN TEKNOLOGI INFORMASI,40
U,6202433,S-1 PENDIDIKAN TEKNOLOGI PENDIDIKAN,40
U,5102573,S-1 PENDIDIKAN TEKNOLOGI PERTANIAN,40
U,5100618,S-1 PENDIDIKAN TUNA RUNGU,40
U,5102715,S-1 PENDIDIKAN VOKASIONAL AGRIBISNIS,40
U,5102978,S-1 PENDIDIKAN VOKASIONAL DESAIN FASHION,40
U,5102979,S-1 PENDIDIKAN VOKASIONAL GAMBAR ARSITEKTUR,40
U,5102716,S-1 PENDIDIKAN VOKASIONAL KESEJAHTERAAN KELUARGA,40
U,5102986,S-1 PENDIDIKAN VOKASIONAL KONSTRUKSI BANGUNAN,40
U,9940612,S-1 PENDIDIKAN VOKASIONAL MEKATRONIKA,40
U,5210248,S-1 PENDIDIKAN VOKASIONAL REKAYASA ELEKTRO,40
U,5210249,S-1 PENDIDIKAN VOKASIONAL REKAYASA ELEKTRONIKA,40
U,5210250,S-1 PENDIDIKAN VOKASIONAL REKAYASA MESIN,40
U,5210251,S-1 PENDIDIKAN VOKASIONAL REKAYASA PERTANIAN,40
U,5102993,S-1 PENDIDIKAN VOKASIONAL SENI KULINER,40
U,5102994,S-1 PENDIDIKAN VOKASIONAL TATA RIAS,40
U,5102989,S-1 PENDIDIKAN VOKASIONAL TEKNIK ELEKTRONIKA,40
U,5102718,S-1 PENDIDIKAN VOKASIONAL TEKNIK MESIN,40
U,5210252,S-1 PENDIDIKAN VOKASIONAL TEKNIK PERTANIAN,40
U,5102988,S-1 PENDIDIKAN VOKASIONAL TEKNOLOGI OTOMOTIF,40
U,5102983,S-1 PENGELOLAAN HUTAN,40
U,5210372,S-1 PENGELOLAAN LINGKUNGAN,40
U,5210373,S-1 PENGELOLAAN SUMBER DAYA ALAM,40
U,5191295,S-1 PENGELOLAAN SUMBER DAYA ALAM DAN LINGKUNGAN,40
U,5210133,S-1 PENGELOLAAN SUMBER DAYA LAHAN,40
U,5100087,S-1 PENGELOLAAN SUMBER DAYA PERAIRAN,40
U,5210566,S-1 PENGELOLAAN SUMBERDAYA HAYATI,40
U,5101669,S-1 PENGEMBANGAN KURIKULUM,40
U,5101670,S-1 PENGEMBANGAN KURIKULUM DAN TEKNOLOGI PENDIDIKAN,40
U,5100232,S-1 PENGEMBANGAN WILAYAH,40
U,5191064,S-1 PENGEMBANGAN WILAYAH DAN KOTA,40
U,5199314,S-1 PENGINDERAAN JAUH,40
U,5106551,S-1 PENGOLAHAN HASIL PERIKANAN,40
U,5106106,S-1 PENGOLAHAN HASIL PERTANIAN,40
U,5210571,S-1 PENGUKURAN DAN EVALUASI PENDIDIKAN,40
U,5193620,S-1 PENYIARAN,40
U,5193414,S-1 PENYULUH KESEHATAN MASYARAKAT,40
U,5190043,S-1 PENYULUH PETERNAKAN,40
U,5101518,S-1 PENYULUHAN DAN KOMUNIKASI PERTANIAN,40
U,5210375,S-1 PENYULUHAN PERKEBUNAN,40
U,5101575,S-1 PENYULUHAN PERTANIAN,40
U,5210376,S-1 PENYULUHAN PERTANIAN LAHAN KERING,40
U,5210377,S-1 PENYULUHAN PETERNAKAN,40
U,5210378,S-1 PENYULUHAN PETERNAKAN DAN KESEJAHTERAAN HEWAN,40
U,5140221,S-1 PERBANDINGAN AGAMA,40
U,5102193,S-1 PERBANDINGAN MADZHAB DAN HUKUM,40
U,5102496,S-1 PERBANDINGAN MAZHAB,40
U,5191396,S-1 PERBANKAN,40
U,5192809,S-1 PERBANKAN SYARIAH,40
U,5210253,S-1 PERDAGANGAN INTERNASIONAL,40
U,5101682,S-1 PEREKAM DAN INFORMASI KESEHATAN,40
U,5192768,S-1 PERENCANA WILAYAH DAN KOTA,40
U,5193361,S-1 PERENCANAAN,40
U,5193525,S-1 PERENCANAAN DAN KEBIJAKAN PUBLIK,40
U,5210052,S-1 PERENCANAAN KOTA,40
U,5101683,S-1 PERENCANAAN PEMBANGUNAN,40
U,5100672,S-1 PERENCANAAN WILAYAH,40
U,5109169,S-1 PERENCANAAN WILAYAH DAN KOTA,40
U,5210445,S-1 PERENCANAAN WILAYAH DAN KOTA/PLANOLOGI,40
U,5100389,S-1 PERENCANAAN WILAYAH KOTA,40
U,5153100,S-1 PERHUBUNGAN,40
U,5106500,S-1 PERIKANAN,40
U,5193481,S-1 PERIKANAN BUDIDAYA,40
U,5190213,S-1 PERIKANAN DAN ILMU KELAUTAN,40
U,5106563,S-1 PERIKANAN TANGKAP,40
U,5102904,S-1 PERIKLANAN,40
U,5192576,S-1 PERKANTORAN,40
U,5106200,S-1 PERKEBUNAN,40
U,5100480,S-1 PERKERETAAPIAN,40
U,5210379,S-1 PERLINDUNGAN TANAMAN,40
U,5102907,S-1 PERMESINAN PERIKANAN,40
U,5192638,S-1 PERPAJAKAN,40
U,5101577,S-1 PERPUSTAKAAN,40
U,9000700,S-1 PERPUSTAKAAN DAN ILMU INFORMASI,40
U,5193727,S-1 PERPUSTAKAAN DAN SAINS INFORMASI,40
U,5193123,S-1 PERTAHANAN,40
U,5101578,S-1 PERTAMBANGAN,40
U,5109170,S-1 PERTAMBANGAN,40
U,5192633,S-1 PERTANAHAN,40
U,5106100,S-1 PERTANIAN,40
U,5191040,S-1 PERTANIAN AGRIBISNIS,40
U,5106137,S-1 PERTANIAN AGROEKONOMI,40
U,5210053,S-1 PERTANIAN BERKELANJUTAN,40
U,5106112,S-1 PERTANIAN TEKNOLOGI PANGAN,40
U,5102053,S-1 PETERNAKAN,40
U,5190071,S-1 PGMI,40
U,5192625,S-1 PGSLB,40
U,5193363,S-1 PIDANA ISLAM,40
U,5191078,S-1 PLANOLOGI,40
U,5100400,S-1 PLB B (TUNA RUNGU WICARA),40
U,5101579,S-1 POLITIK,40
U,5199316,S-1 POLITIK DAN PEMERINTAHAN,40
U,5102497,S-1 POLITIK ISLAM,40
U,5193644,S-1 PRODUKSI DAN TEKNOLOGI PAKAN TERNAK,40
U,5210381,S-1 PRODUKSI MEDIA,40
U,5100374,S-1 PRODUKSI PETERNAKAN,40
U,5106411,S-1 PRODUKSI TERNAK,40
U,5100612,S-1 PROTEKSI TANAMAN,40
U,5130000,S-1 PSIKOLOGI,40
U,5101950,S-1 PSIKOLOGI (SPESIALISASI ANAK-REMAJA-KELUARGA),40
U,5100459,S-1 PSIKOLOGI + PROFESI,40
U,5191382,S-1 PSIKOLOGI ANAK,40
U,5130011,S-1 PSIKOLOGI ANAK DAN PERKEMBANGAN,40
U,5193127,S-1 PSIKOLOGI MASYARAKAT,40
U,5100121,S-1 PSIKOLOGI PAUD,40
U,5200114,S-1 PSIKOLOGI PEMINATAN PSIKOLOGI KLINIS,40
U,5130012,S-1 PSIKOLOGI PENDIDIKAN,40
U,5100115,S-1 PSIKOLOGI PERKEMBANGAN,40
U,5130032,S-1 PSIKOLOGI SOSIAL,40
U,5102888,S-1 PSIKOLOGI TERAPAN,40
U,5193181,S-1 PSIKOLOGI UMUM,40
U,5193224,S-1 RANCANG KOTA,40
U,7609175,S-1 REKAM MEDIS,40
U,5193599,S-1 REKAM MEDIS DAN INFORMASI KESEHATAN,40
U,5210255,S-1 REKAYASA BIOENERGI DAN KEMURGI,40
U,5210256,S-1 REKAYASA BIOMEDIS,40
U,5210257,S-1 REKAYASA BIOPROSES,40
U,5210258,S-1 REKAYASA BIOSISTEM,40
U,5210259,S-1 REKAYASA DIRGANTARA,40
U,5193301,S-1 REKAYASA ELEKTRO,40
U,5210384,S-1 REKAYASA ELEKTRONIKA,40
U,5210058,S-1 REKAYASA FISIKA,40
U,5210059,S-1 REKAYASA GEODESI,40
U,5210260,S-1 REKAYASA GEOFISIKA,40
U,6202280,S-1 REKAYASA GEOLOGI,40
U,5210060,S-1 REKAYASA GEOMATIKA,40
U,5100197,S-1 REKAYASA HAYATI,40
U,5119120,S-1 REKAYASA INDUSTRI,40
U,5210061,S-1 REKAYASA INDUSTRI PERTANIAN,40
U,5210385,S-1 REKAYASA INFRASTRUKTUR DAN LINGKUNGAN,40
U,5193131,S-1 REKAYASA INFRASTRUKTUR LINGKUNGAN,40
U,5210261,S-1 REKAYASA INSTRUMENTASI DAN AUTOMASI,40
U,5209124,S-1 REKAYASA KEHUTANAN,40
U,5210262,S-1 REKAYASA KELAUTAN,40
U,5210263,S-1 REKAYASA KEOLAHRAGAAN,40
U,5210264,S-1 REKAYASA KESELAMATAN,40
U,5210555,S-1 REKAYASA KESELAMATAN INDUSTRI,40
U,5210062,S-1 REKAYASA KESELAMATAN KEBAKARAN,40
U,5210063,S-1 REKAYASA KIMIA,40
U,5103063,S-1 REKAYASA KOMPUTER,40
U,5210265,S-1 REKAYASA KOSMETIK,40
U,5210064,S-1 REKAYASA LINGKUNGAN,40
U,5210197,S-1 REKAYASA LOGISTIK,40
U,5210267,S-1 REKAYASA MANUFAKTUR,40
U,5210065,S-1 REKAYASA MATERIAL,40
U,5210386,S-1 REKAYASA MATERIAL DAN METALURGI,40
U,5210268,S-1 REKAYASA MEKATRONIKA,40
U,5210066,S-1 REKAYASA MESIN,40
U,5210269,S-1 REKAYASA METALURGI,40
U,5210270,S-1 REKAYASA MINYAK DAN GAS,40
U,5210271,S-1 REKAYASA NUKLIR,40
U,5100717,S-1 REKAYASA PERANGKAT LUNAK,40
U,5210272,S-1 REKAYASA PERKAPALAN,40
U,5210273,S-1 REKAYASA PERKERETAAPIAN,40
U,5210274,S-1 REKAYASA PERMINYAKAN,40
U,5210067,S-1 REKAYASA PERTAMBANGAN,40
U,5193132,S-1 REKAYASA PERTANIAN,40
U,5210275,S-1 REKAYASA PERTANIAN DAN BIOSISTEM,40
U,5193302,S-1 REKAYASA SIPIL,40
U,5210276,S-1 REKAYASA SISTEM ENERGI,40
U,5210387,S-1 REKAYASA SISTEM INFORMASI,40
U,5102648,S-1 REKAYASA SISTEM KOMPUTER,40
U,5210277,S-1 REKAYASA SISTEM PERKAPALAN,40
U,5200120,S-1 REKAYASA SISTEM TRANSPORTASI JALAN,40
U,5210278,S-1 REKAYASA SUMBER DAYA AIR,40
U,5210279,S-1 REKAYASA SUMBER DAYA PENGAIRAN,40
U,5210068,S-1 REKAYASA TATA KELOLA AIR TERPADU,40
U,5210280,S-1 REKAYASA TEKSTIL,40
U,5210069,S-1 REKAYASA TELEKOMUNIKASI,40
U,5210281,S-1 REKAYASA TENAGA LISTRIK,40
U,5210282,S-1 REKAYASA TRANSPORTASI LAUT,40
U,5190014,S-1 SAINS,40
U,5210283,S-1 SAINS AKTUARIA,40
U,5210388,S-1 SAINS AKUNTANSI,40
U,5210284,S-1 SAINS ATMOSFER DAN KEPLANETAN,40
U,5210165,S-1 SAINS ATMOSFIR DAN KEPLANETAN,40
U,5210166,S-1 SAINS BIOMEDIS,40
U,5100895,S-1 SAINS DAN TEKNOLOGI,40
U,5199321,S-1 SAINS DAN TEKNOLOGI FARMASI,40
U,5210070,S-1 SAINS DATA,40
U,5210071,S-1 SAINS DATA SPASIAL,40
U,5210285,S-1 SAINS HEWAN,40
U,5210072,S-1 SAINS INFORMASI,40
U,5102872,S-1 SAINS INFORMASI GEOGRAFI,40
U,5210286,S-1 SAINS KELAUTAN,40
U,5210287,S-1 SAINS KELUARGA DAN KONSUMEN,40
U,5210288,S-1 SAINS KEOLAHRAGAAN,40
U,5210289,S-1 SAINS KEPOLISIAN,40
U,5102388,S-1 SAINS KOMPUTASI,40
U,5102544,S-1 SAINS KOMUNIKASI,40
U,5210389,S-1 SAINS KOMUNIKASI DAN PENGEMBANGAN MASYARAKAT,40
U,5210290,S-1 SAINS LINGKUNGAN,40
U,5210390,S-1 SAINS MANAJEMEN,40
U,5210291,S-1 SAINS PANGAN,40
U,5210292,S-1 SAINS PERIKANAN,40
U,5210294,S-1 SAINS PERTANIAN,40
U,5210295,S-1 SAINS POLITIK,40
U,5210296,S-1 SAINS TANAH,40
U,5151051,S-1 SAINS TERAPAN,40
U,4609140,S-1 SANITASI LINGKUNGAN,40
U,5101083,S-1 SARJANA EKONOMI,40
U,5100828,S-1 SARJANA HUKUM,40
U,5101271,S-1 SARJANA MANAJEMEN,40
U,5190069,S-1 SARJANA TEKNIK DAN MANAJEMEN,40
U,5100044,S-1 SASTRA,40
U,5210116,S-1 SASTRA ACEH,40
U,5120412,S-1 SASTRA ARAB,40
U,5120414,S-1 SASTRA ARAB DAN KEBUDAYAAN ISLAM,40
U,5100637,S-1 SASTRA ASING,40
U,5100982,S-1 SASTRA BAHASA ARAB,40
U,5120232,S-1 SASTRA BALI,40
U,5102500,S-1 SASTRA BATAK,40
U,5120531,S-1 SASTRA BELANDA,40
U,5210297,S-1 SASTRA BUGIS,40
U,5120322,S-1 SASTRA CINA,40
U,5120200,S-1 SASTRA DAERAH,40
U,5100055,S-1 SASTRA DAN BAHASA ARAB,40
U,5120100,S-1 SASTRA INDONESIA,40
U,5102160,S-1 SASTRA INGGRIS,40
U,5120212,S-1 SASTRA JAWA,40
U,5120215,S-1 SASTRA JAWA KUNO,40
U,5120312,S-1 SASTRA JEPANG,40
U,5120551,S-1 SASTRA JERMAN,40
U,5120332,S-1 SASTRA KOREA,40
U,5102501,S-1 SASTRA MELAYU,40
U,5120111,S-1 SASTRA MINANGKABAU,40
U,5120117,S-1 SASTRA NUSANTARA,40
U,5120521,S-1 SASTRA PERANCIS,40
U,5120541,S-1 SASTRA RUSIA,40
U,5100406,S-1 SASTRA SPANYOL,40
U,5120222,S-1 SASTRA SUNDA,40
U,5102868,S-1 SASTRA TIONGKOK,40
U,5120703,S-1 SEJARAH,40
U,5102502,S-1 SEJARAH DAN PERADABAN ISLAM,40
U,5100105,S-1 SEJARAH KEBUDAYAAN ISLAM,40
U,5192760,S-1 SEJARAH PERADABAN ISLAM,40
U,5210298,S-1 SEJARAH SENI,40
U,5126100,S-1 SEKRETARIS,40
U,5119000,S-1 SENI,40
U,5119052,S-1 SENI KARAWITAN,40
U,5119021,S-1 SENI KRIYA,40
U,5119012,S-1 SENI MURNI,40
U,5119061,S-1 SENI MUSIK,40
U,5119073,S-1 SENI PEDALANGAN,40
U,5100235,S-1 SENI PERTUNJUKAN,40
U,5119014,S-1 SENI RUPA,40
U,5119019,S-1 SENI RUPA MURNI,40
U,5119041,S-1 SENI TARI,40
U,5191138,S-1 SENI TEATER,40
U,5199317,S-1 SILVIKULTUR,40
U,5210299,S-1 SINOLOGI,40
U,5192767,S-1 SIPIL,40
U,5100112,S-1 SISTEM DAN TEKNOLOGI INFORMASI,40
U,5100144,S-1 SISTEM INFORMASI,40
U,5210394,S-1 SISTEM INFORMASI GEOGRAFI,40
U,5191413,S-1 SISTEM INFORMASI KOMPUTER,40
U,5150070,S-1 SISTEM INFORMATIKA,40
U,5210533,S-1 SISTEM INFROMASI,40
U,5193636,S-1 SISTEM KEARSIPAN,40
U,5150072,S-1 SISTEM KOMPUTER,40
U,5130031,S-1 SOSIAL,40
U,5193418,S-1 SOSIAL DAN POLITIK,40
U,5190009,S-1 SOSIAL EKONOMI PERIKANAN,40
U,5106594,S-1 SOSIAL EKONOMI PERTANIAN,40
U,5106480,S-1 SOSIAL EKONOMI PETERNAKAN,40
U,5100047,S-1 SOSIAL ILMU ADMINISTRASI NEGARA,40
U,5100523,S-1 SOSIAL ILMU PEMERINTAHAN,40
U,5140323,S-1 SOSIAL ISLAM,40
U,5145000,S-1 SOSIAL POLITIK,40
U,5190129,S-1 SOSIATRI,40
U,5145081,S-1 SOSIOLOGI,40
U,5192559,S-1 SOSIOLOGI AGAMA,40
U,5100550,S-1 SOSIOLOGI PEDESAAN,40
U,5100317,S-1 SOSIOLOGI PEMBANGUNAN,40
U,5151000,S-1 STATISTIK,40
U,5151020,S-1 STATISTIK MATEMATIKA,40
U,5151001,S-1 STATISTIKA,40
U,5102757,S-1 STATISTIKA DAN SAINS DATA,40
U,5151050,S-1 STATISTIKA TERAPAN,40
U,5102615,S-1 STUDI EKONOMI PEMBANGUNAN,40
U,5210300,S-1 STUDI HUMANITAS,40
U,5193552,S-1 STUDI ILMU EKONOMI,40
U,5210395,S-1 STUDI KEBIJAKAN PUBLIK,40
U,5192610,S-1 STUDI PEMBANGUNAN,40
U,5210078,S-1 STUDI PEMERINTAHAN,40
U,5210301,S-1 STUDI PERBANDINGAN AGAMA,40
U,5210302,S-1 STUDI PERBANDINGAN LITERATUR,40
U,5210303,S-1 STUDI PERTAHANAN,40
U,9940614,S-1 SUMBER DAYA AKUATIK,40
U,5210079,S-1 SUMBER DAYA PERAIRAN,40
U,5210572,S-1 SUPPLY CHAIN MANAGEMEMENT,40
U,5100967,S-1 SYARIAH,40
U,5119127,S-1 SYARIAH DAN HUKUM,40
U,6202401,S-1 SYARIAH EKONOMI ISLAM,40
U,5119128,S-1 SYARIAH HUKUM ISLAM,40
U,5102517,S-1 SYARIAH ISLAMIYAH,40
U,6202354,S-1 SYARIAH PERADILAN AGAMA,40
U,5100053,S-1 SYARIAH PERDATA DAN PIDANA ISLAM,40
U,5193368,S-1 SYARIAH WAL QONUN,40
U,5193369,S-1 TADRIS BAHASA INDONESIA,40
U,5100064,S-1 TADRIS BAHASA INGGRIS,40
U,5102508,S-1 TADRIS BIOLOGI,40
U,5101068,S-1 TADRIS FISIKA,40
U,5193370,S-1 TADRIS IPA,40
U,5102618,S-1 TADRIS IPS,40
U,5193371,S-1 TADRIS KIMIA,40
U,5192762,S-1 TADRIS MATEMATIKA,40
U,5200000,S-1 TAFSIR HADIS,40
U,6202402,S-1 TARBIYAH BAHASA INGGRIS,40
U,5103162,S-1 TARBIYAH PENDIDIKAN AGAMA ISLAM,40
U,5193374,S-1 TASAWUF DAN PSIKOTERAPI,40
U,5102756,S-1 TATA KELOLA SENI,40
U,5109700,S-1 TEKNIK,40
U,5100070,S-1 TEKNIK AERONAUTIKA,40
U,5101345,S-1 TEKNIK ARSITEKTUR,40
U,9940618,S-1 TEKNIK ATAU REKAYASA KOMPUTER,40
U,5210398,S-1 TEKNIK BAHASA ARAB,40
U,5191367,S-1 TEKNIK BANGUNAN,40
U,5103117,S-1 TEKNIK BIOENERGI DAN KEMURGI,40
U,5102511,S-1 TEKNIK BIOMEDIK,40
U,5102358,S-1 TEKNIK BIOMEDIS,40
U,5210177,S-1 TEKNIK BIOPROSES,40
U,5210082,S-1 TEKNIK BIOSISTEM,40
U,5102552,S-1 TEKNIK DAN PENGELOLAAN SUMBER DAYA AIR,40
U,5102368,S-1 TEKNIK DIRGANTARA,40
U,5210399,S-1 TEKNIK EKONOMI KONSTRUKSI,40
U,5191063,S-1 TEKNIK ELEKTRO,40
U,5191097,S-1 TEKNIK ELEKTRO ARUS KUAT,40
U,5109711,S-1 TEKNIK ELEKTRO DAN TELEKOMUNIKASI,40
U,5190093,S-1 TEKNIK ELEKTRONIKA,40
U,5100624,S-1 TEKNIK ENERGI LISTRIK,40
U,5102362,S-1 TEKNIK ENERGI TERBARUKAN,40
U,5190099,S-1 TEKNIK FARMASI,40
U,5109716,S-1 TEKNIK FISIKA,40
U,5100927,S-1 TEKNIK GEODESI,40
U,5192781,S-1 TEKNIK GEODESI DAN GEOMATIKA,40
U,5210400,S-1 TEKNIK GEODESI DAN LINGKUNGAN,40
U,5190002,S-1 TEKNIK GEOFISIKA,40
U,5109795,S-1 TEKNIK GEOGRAFI,40
U,5109781,S-1 TEKNIK GEOLOGI,40
U,5109923,S-1 TEKNIK GEOMATIKA,40
U,5191405,S-1 TEKNIK HASIL PERTANIAN,40
U,5109791,S-1 TEKNIK INDUSTRI,40
U,5192769,S-1 TEKNIK INDUSTRI PERTANIAN,40
U,5009031,S-1 TEKNIK INFORMASI,40
U,5101087,S-1 TEKNIK INFORMATIKA,40
U,5100970,S-1 TEKNIK INFORMATIKA KOMPUTER,40
U,5210304,S-1 TEKNIK INFRASTRUKTUR DAN LINGKUNGAN,40
U,5210178,S-1 TEKNIK INFRASTRUKTUR LINGKUNGAN,40
U,5210305,S-1 TEKNIK INSTRUMENTASI DAN AUTOMASI,40
U,5102103,S-1 TEKNIK KEHUTANAN,40
U,5109601,S-1 TEKNIK KELAUTAN,40
U,5210084,S-1 TEKNIK KESELAMATAN,40
U,5210558,S-1 TEKNIK KESELAMATAN DAN PROTEKSI KEBAKARAN,40
U,5210306,S-1 TEKNIK KESELAMATAN KEBAKARAN,40
U,5107216,S-1 TEKNIK KIMIA,40
U,5101346,S-1 TEKNIK KOMPUTER,40
U,5009032,S-1 TEKNIK KOMPUTER DAN INFORMATIKA,40
U,5191287,S-1 TEKNIK KOMPUTER DAN JARINGAN,40
U,5210307,S-1 TEKNIK KOSMETIK,40
U,5109785,S-1 TEKNIK LINGKUNGAN,40
U,5109790,S-1 TEKNIK LISTRIK,40
U,5193154,S-1 TEKNIK LOGISTIK,40
U,5193155,S-1 TEKNIK MANUFAKTUR,40
U,5109797,S-1 TEKNIK MATERIAL,40
U,5100746,S-1 TEKNIK MATERIAL DAN METALURGI,40
U,5193290,S-1 TEKNIK MEKATRONIKA,40
U,5109730,S-1 TEKNIK MESIN,40
U,5100551,S-1 TEKNIK MESIN DAN BIOSISTEM,40
U,5192812,S-1 TEKNIK METALURGI,40
U,5109000,S-1 TEKNIK METALURGI DAN MATERIAL,40
U,5210308,S-1 TEKNIK MINYAK DAN GAS,40
U,5101805,S-1 TEKNIK MULTIMEDIA DAN JARINGAN,40
U,5109770,S-1 TEKNIK NUKLIR,40
U,5210402,S-1 TEKNIK NUKLIR (MINAT FISIKA MEDIS),40
U,5190184,S-1 TEKNIK OTOMOTIF,40
U,5102391,S-1 TEKNIK PANGAN,40
U,5110218,S-1 TEKNIK PENERBANGAN,40
U,5109168,S-1 TEKNIK PENGAIRAN,40
U,5100268,S-1 TEKNIK PENGELOLAAN SUMBER DAYA AIR,40
U,5100825,S-1 TEKNIK PENYEHATAN LINGKUNGAN,40
U,5100376,S-1 TEKNIK PERANGKAT LUNAK,40
U,5109167,S-1 TEKNIK PERENCANAAN WILAYAH DAN KOTA,40
U,5109760,S-1 TEKNIK PERKAPALAN,40
U,5210181,S-1 TEKNIK PERKERETAAPIAN,40
U,5109789,S-1 TEKNIK PERMINYAKAN,40
U,5109788,S-1 TEKNIK PERTAMBANGAN,40
U,5106187,S-1 TEKNIK PERTANIAN,40
U,5193637,S-1 TEKNIK PERTANIAN DAN BIOSISTEM,40
U,5190033,S-1 TEKNIK PLANOLOGI,40
U,5210403,S-1 TEKNIK REKAYASA KELAUTAN,40
U,5210404,S-1 TEKNIK REKAYASA LINGKUNGAN,40
U,5210405,S-1 TEKNIK REKAYASA SIPIL,40
U,5210182,S-1 TEKNIK ROBOTIKA DAN KECERDASAN BUATAN,40
U,5109100,S-1 TEKNIK SIPIL,40
U,5191402,S-1 TEKNIK SIPIL BIDANG TRANSPORTASI,40
U,5191209,S-1 TEKNIK SIPIL DAN LINGKUNGAN,40
U,5102012,S-1 TEKNIK SIPIL DAN PERENCANAAN,40
U,5210406,S-1 TEKNIK SIPIL PERANCANGAN JALAN DAN JEMBATAN,40
U,5193527,S-1 TEKNIK SIPIL TRANSPORTASI,40
U,5210407,S-1 TEKNIK SISTEM DAN INDUSTRI,40
U,5210183,S-1 TEKNIK SISTEM ENERGI,40
U,5192820,S-1 TEKNIK SISTEM PERKAPALAN,40
U,5193616,S-1 TEKNIK SUMBER DAYA AIR,40
U,5210309,S-1 TEKNIK SUMBER DAYA PENGAIRAN,40
U,5109715,S-1 TEKNIK TELEKOMUNIKASI,40
U,5100031,S-1 TEKNIK TENAGA LISTRIK,40
U,5193389,S-1 TEKNIK TRANSPORTASI LAUT,40
U,5100944,S-1 TEKNOLOGI,40
U,5210184,S-1 TEKNOLOGI AGROINDUSTRI,40
U,5193163,S-1 TEKNOLOGI AKUAKULTUR,40
U,5103009,S-1 TEKNOLOGI BENIH,40
U,5106537,S-1 TEKNOLOGI DAN MANAJEMEN PERIKANAN BUDIDAYA,40
U,5106538,S-1 TEKNOLOGI DAN MANAJEMEN PERIKANAN TANGKAP,40
U,5106330,S-1 TEKNOLOGI HASIL HUTAN,40
U,5192785,S-1 TEKNOLOGI HASIL PERAIRAN,40
U,5106536,S-1 TEKNOLOGI HASIL PERIKANAN,40
U,5103014,S-1 TEKNOLOGI HASIL PERKEBUNAN,40
U,5106120,S-1 TEKNOLOGI HASIL PERTANIAN,40
U,5101841,S-1 TEKNOLOGI HASIL PETERNAKAN,40
U,5106433,S-1 TEKNOLOGI HASIL TERNAK,40
U,5210310,S-1 TEKNOLOGI HAYATI,40
U,5193164,S-1 TEKNOLOGI INDUSTRI PANGAN,40
U,5106117,S-1 TEKNOLOGI INDUSTRI PERTANIAN,40
U,5190068,S-1 TEKNOLOGI INFORMASI,40
U,5100036,S-1 TEKNOLOGI KELAUTAN,40
U,5103018,S-1 TEKNOLOGI LABORATORIUM MEDIK,40
U,5210410,S-1 TEKNOLOGI MEKANISASI PERTANIAN,40
U,5109202,S-1 TEKNOLOGI MINERAL GEOFISIKA,40
U,5100581,S-1 TEKNOLOGI PAKAN TERNAK,40
U,5190089,S-1 TEKNOLOGI PANGAN,40
U,5104814,S-1 TEKNOLOGI PANGAN DAN GIZI,40
U,5104815,S-1 TEKNOLOGI PANGAN DAN HASIL PERTANIAN,40
U,5101877,S-1 TEKNOLOGI PASCA PANEN,40
U,5100001,S-1 TEKNOLOGI PENANGKAPAN IKAN,40
U,5110946,S-1 TEKNOLOGI PENDIDIKAN,40
U,5191375,S-1 TEKNOLOGI PENGOLAHAN HASIL PERIKANAN,40
U,5210542,S-1 TEKNOLOGI PENGOLAHAN SUMBERDAYA PERIKANAN,40
U,5106240,S-1 TEKNOLOGI PERKEBUNAN,40
U,5106111,S-1 TEKNOLOGI PERTANIAN,40
U,5100015,S-1 TEKNOLOGI PERTANIAN PANGAN,40
U,5102711,S-1 TEKNOLOGI PRODUKSI DAN PENGEMBANGAN MASYARAKAT PERTANIAN,40
U,5210411,S-1 TEKNOLOGI PRODUKSI TANAMAN HORTIKULTURA,40
U,5102542,S-1 TEKNOLOGI PRODUKSI TANAMAN PANGAN,40
U,5210412,S-1 TEKNOLOGI PRODUKSI TANAMAN PERKEBUNAN,40
